Date,Intensite,Vitesse,T_Bobinage_1,T_Bobinage_2,T_Bobinage_3,T_Palier_1_moteur,T_Palier_2_moteur,Vibration,T_Palier_1_vent,T_Palier_2_vent,Debit_air,Panne
08.07.2020 05:00,1089.16,901.13,111.0,108.59,114.06,75.03,52.0,2.86,43.51,55.69,191871.46,0
08.07.2020 06:00,1101.45,901.13,115.64,113.29,118.44,75.96,52.0,2.94,44.36,57.02,197406.09,0
08.07.2020 07:00,1089.68,900.73,117.44,115.0,120.0,76.48,52.0,2.87,43.75,55.69,193751.94,0
08.07.2020 08:00,1094.99,901.16,118.01,115.44,120.37,76.56,52.0,2.55,44.95,55.34,195259.19,0
08.07.2020 09:00,656.16,549.6,113.32,111.01,115.86,76.7,52.0,1.82,46.74,56.91,116637.46,0
08.07.2020 10:00,1126.95,900.99,114.56,112.24,117.65,76.22,52.0,2.5,45.95,56.36,205254.63,0
08.07.2020 11:00,1096.04,900.98,119.34,116.95,122.07,78.91,52.0,2.52,49.64,59.21,192932.58,0
08.07.2020 12:00,1099.8,901.16,121.46,119.13,124.2,80.82,52.0,2.5,49.9,60.42,193257.52,0
08.07.2020 13:00,1101.27,901.17,123.38,121.03,126.01,82.48,52.0,2.41,51.8,61.62,193940.61,0
08.07.2020 14:00,1081.31,901.18,124.15,121.84,126.64,83.06,52.0,2.33,53.88,61.14,187457.18,0
08.07.2020 15:00,1087.08,901.15,124.36,122.04,126.74,83.66,52.0,2.39,57.04,61.2,189002.92,0
08.07.2020 16:00,1100.14,901.16,124.77,122.4,127.06,83.6,52.0,2.41,57.28,60.25,197316.7,0
08.07.2020 17:00,1085.94,901.16,124.65,122.26,126.82,83.19,52.0,2.45,56.73,59.41,194464.74,0
08.07.2020 18:00,345.56,291.41,115.54,113.66,117.67,81.75,52.0,1.11,58.55,59.07,65332.89,0
08.07.2020 19:00,0.0,0.0,97.88,97.21,99.6,76.72,52.0,0.44,53.11,49.02,0.0,0
08.07.2020 20:00,0.0,0.0,90.77,89.4,90.64,73.06,52.0,0.45,47.07,42.19,0.0,0
08.07.2020 21:00,0.0,0.0,85.6,83.43,85.29,69.41,52.0,0.45,43.69,38.62,0.0,0
08.07.2020 22:00,0.0,0.0,81.28,78.65,81.54,65.95,52.0,0.45,40.92,36.26,0.0,0
08.07.2020 23:00,0.0,0.0,77.5,74.58,78.58,62.69,52.0,0.45,38.74,33.42,0.0,0
09.07.2020 00:00,899.12,700.77,87.7,84.47,88.93,59.82,52.0,2.68,36.47,36.73,161005.71,0
09.07.2020 01:00,1105.97,901.16,102.58,99.86,104.79,61.63,52.0,2.8,37.29,41.66,204852.84,0
09.07.2020 02:00,1101.61,901.17,106.62,104.18,109.12,63.79,52.0,2.68,35.27,41.56,202751.8,0
09.07.2020 03:00,1103.16,901.17,107.97,105.56,110.39,64.78,59.5,2.67,33.42,42.51,201086.01,0
09.07.2020 04:00,1089.58,901.18,108.14,105.71,110.47,65.55,77.28,2.62,32.6,41.69,194983.46,0
09.07.2020 05:00,1085.14,901.16,108.15,105.73,110.48,66.24,77.42,2.57,32.49,41.01,194605.1,0
09.07.2020 06:00,1070.11,901.17,108.01,105.59,110.35,66.49,77.19,2.62,33.26,40.49,190442.66,0
09.07.2020 07:00,1068.94,901.17,107.85,105.47,110.21,66.58,76.64,2.61,34.4,39.25,189341.95,0
09.07.2020 08:00,999.18,854.97,107.72,105.34,110.08,66.75,76.21,2.5,34.15,39.49,183115.92,0
09.07.2020 09:00,0.0,0.0,91.41,89.97,94.77,64.66,69.61,0.49,38.04,40.5,151.16,0
09.07.2020 10:00,0.0,0.0,81.01,79.65,84.3,61.01,62.09,0.45,36.36,34.6,0.0,0
09.07.2020 11:00,0.0,0.0,76.34,74.27,78.55,59.48,58.21,0.46,35.06,33.29,0.0,0
09.07.2020 12:00,903.12,725.47,86.82,84.23,89.43,58.67,61.67,2.38,35.39,38.23,166563.28,0
09.07.2020 13:00,402.27,333.81,94.89,92.84,98.06,61.03,68.31,1.27,41.38,48.73,75415.21,0
09.07.2020 14:00,0.0,0.0,81.72,80.64,86.96,60.01,63.55,0.45,42.38,46.36,0.0,0
09.07.2020 15:00,29.51,13.19,76.84,75.5,81.84,59.35,60.03,0.52,40.86,42.4,2612.33,0
09.07.2020 16:00,825.09,671.19,89.6,87.57,93.26,59.64,64.15,2.27,42.15,44.97,148841.07,0
09.07.2020 17:00,676.38,560.68,98.8,96.91,102.17,62.77,70.02,1.76,47.38,49.38,126081.16,0
09.07.2020 18:00,902.73,724.64,97.95,96.4,101.35,63.29,70.15,2.11,45.39,47.79,158662.35,0
09.07.2020 19:00,1103.48,901.15,109.35,107.2,112.23,68.4,76.45,2.47,45.54,49.89,201511.31,0
09.07.2020 20:00,1089.92,901.16,112.81,110.58,115.44,71.3,79.59,2.52,45.39,48.45,193908.5,0
09.07.2020 21:00,1101.21,900.5,113.94,111.51,116.27,72.15,80.62,2.57,43.65,50.11,197911.87,0
09.07.2020 22:00,1113.29,901.17,114.61,112.08,116.76,72.01,81.14,2.45,43.99,47.51,203632.47,0
09.07.2020 23:00,1108.51,901.16,114.5,111.9,116.6,71.36,80.83,2.54,40.17,45.44,202997.81,0
10.07.2020 00:00,1097.9,901.18,113.63,111.06,115.7,70.4,79.86,2.63,38.84,45.47,199916.48,0
10.07.2020 01:00,1093.28,901.19,112.76,110.25,114.84,69.59,78.85,2.65,36.32,42.0,198690.09,0
10.07.2020 02:00,1095.85,901.18,111.74,109.21,113.79,68.68,77.96,2.61,34.94,40.78,200158.25,0
10.07.2020 03:00,1091.81,901.05,110.81,108.23,112.85,68.01,77.21,2.57,34.06,40.22,197330.3,0
10.07.2020 04:00,1087.1,901.17,109.9,107.31,112.02,67.22,76.7,2.48,34.12,38.99,196120.46,0
10.07.2020 05:00,1088.42,901.17,109.31,106.69,111.38,66.6,75.92,2.5,33.69,37.6,196479.95,0
10.07.2020 06:00,1075.02,901.17,108.76,106.19,110.88,66.05,75.52,2.52,32.76,35.9,193930.7,0
10.07.2020 07:00,1071.92,901.18,108.12,105.66,110.36,65.59,74.76,2.51,32.51,34.09,192676.48,0
10.07.2020 08:00,1070.63,901.19,108.0,105.53,110.29,65.83,74.82,2.48,34.23,35.06,189595.15,0
10.07.2020 09:00,1072.76,901.19,108.27,105.84,110.67,66.47,75.36,2.55,35.57,38.18,190836.64,0
10.07.2020 10:00,1066.49,901.18,109.62,107.29,112.23,68.41,76.52,2.61,38.72,46.04,190426.91,0
10.07.2020 11:00,1099.8,899.99,113.2,110.97,115.94,71.37,78.92,2.55,43.05,52.64,203076.43,0
10.07.2020 12:00,1091.72,901.13,116.04,113.77,118.71,74.08,81.81,2.44,48.81,55.21,199035.17,0
10.07.2020 13:00,1081.58,901.16,117.65,115.37,120.24,75.42,83.59,2.47,50.95,57.18,194991.44,0
10.07.2020 14:00,1080.42,901.14,118.88,116.52,121.44,76.89,84.65,2.48,51.62,58.02,195423.47,0
10.07.2020 15:00,1081.23,901.16,120.15,117.78,122.73,78.86,85.92,2.46,52.19,58.49,194643.87,0
10.07.2020 16:00,1085.19,901.02,121.53,119.17,124.16,80.0,87.23,2.45,55.39,59.49,195735.99,0
10.07.2020 17:00,1096.09,901.06,122.92,120.52,125.47,80.68,88.45,2.51,54.42,59.5,199109.48,0
10.07.2020 18:00,1107.53,901.15,124.31,121.83,126.77,81.35,89.29,2.49,55.14,59.63,203986.15,0
10.07.2020 19:00,1097.68,901.12,124.7,122.2,127.03,81.82,90.12,2.44,55.57,58.33,199482.48,0
10.07.2020 20:00,1098.94,901.16,123.82,121.24,125.99,81.31,89.58,2.43,54.41,57.12,198358.52,0
10.07.2020 21:00,1098.1,901.15,122.37,119.75,124.52,80.2,88.5,2.46,53.23,55.65,197718.54,0
10.07.2020 22:00,1089.71,901.16,120.91,118.29,123.11,78.73,87.28,2.55,52.0,52.84,196178.83,0
10.07.2020 23:00,1080.97,901.15,119.82,117.18,122.04,78.09,86.87,2.74,48.05,52.46,195771.71,0
11.07.2020 00:00,1087.99,901.14,118.86,116.26,121.0,77.01,85.85,2.75,46.3,51.01,197267.94,0
11.07.2020 01:00,1096.11,901.11,117.8,115.19,119.92,76.19,84.67,2.8,44.63,50.05,198354.09,0
11.07.2020 02:00,1106.65,900.39,117.09,114.46,119.18,75.17,83.38,2.85,41.97,49.93,203233.22,0
11.07.2020 03:00,1108.19,900.83,116.69,114.04,118.76,74.33,82.29,2.88,39.65,47.25,204365.37,0
11.07.2020 04:00,1107.69,900.95,116.1,113.42,118.15,73.6,81.27,3.09,38.2,43.62,203888.94,0
11.07.2020 05:00,1108.55,900.67,115.68,113.0,117.74,72.79,80.65,3.14,37.09,44.38,205251.91,0
11.07.2020 06:00,1103.43,900.89,115.41,112.82,117.57,71.94,80.09,2.94,37.13,45.06,203897.28,0
11.07.2020 07:00,1097.81,900.85,115.9,113.39,118.18,72.54,80.01,2.68,38.48,46.89,203494.9,0
11.07.2020 08:00,1101.45,900.78,116.6,114.11,118.92,73.23,80.7,2.61,40.19,48.92,202709.84,0
11.07.2020 09:00,1101.51,900.76,117.65,115.2,120.07,74.61,82.02,2.58,42.37,50.38,201873.51,0
11.07.2020 10:00,1105.41,900.75,119.13,116.68,121.63,76.93,83.69,2.57,44.84,53.57,202311.43,0
11.07.2020 11:00,1097.54,900.7,121.12,118.76,123.75,79.03,86.09,2.47,48.3,57.28,199912.31,0
11.07.2020 12:00,37.74,40.27,108.21,106.75,111.99,78.67,82.71,0.6,54.27,59.38,12051.32,0
11.07.2020 13:00,635.83,522.16,103.75,102.05,108.83,76.12,79.35,1.65,51.45,53.59,106386.83,0
11.07.2020 14:00,1087.85,901.15,118.93,116.48,122.12,80.61,86.72,2.49,54.0,60.36,191627.06,0
11.07.2020 15:00,1080.56,901.17,123.95,121.66,126.89,82.95,90.04,2.44,58.21,63.34,190044.76,0
11.07.2020 16:00,1082.96,901.15,126.62,124.41,129.47,85.17,92.2,2.39,60.6,64.75,190228.86,0
11.07.2020 17:00,1089.82,900.98,127.97,125.63,130.53,85.77,93.46,2.42,60.4,63.86,192554.93,0
11.07.2020 18:00,892.32,748.72,127.37,124.91,129.64,85.16,93.84,2.11,59.29,62.19,164268.66,0
11.07.2020 19:00,1050.88,862.15,122.14,119.77,124.65,83.13,92.23,2.4,54.8,58.29,180926.24,0
11.07.2020 20:00,920.29,749.85,123.42,120.84,125.88,83.9,91.96,2.14,51.56,58.91,164535.36,0
11.07.2020 21:00,852.27,711.2,118.58,116.08,121.14,81.5,88.74,2.01,49.73,55.05,153813.09,0
11.07.2020 22:00,326.1,259.39,104.7,102.64,108.23,76.53,81.82,1.22,49.35,50.39,56306.25,0
11.07.2020 23:00,459.42,364.75,101.37,99.06,105.05,73.75,79.03,1.35,48.87,48.26,82167.82,0
12.07.2020 00:00,156.39,96.36,88.37,86.83,90.89,67.96,72.41,0.77,47.71,45.78,18591.9,0
12.07.2020 01:00,1102.62,900.21,102.84,100.52,104.92,69.4,74.93,2.56,44.62,46.92,203428.93,0
12.07.2020 02:00,1092.33,901.15,112.66,110.46,114.15,73.85,79.57,3.61,45.55,49.12,200071.22,0
12.07.2020 03:00,1090.22,899.41,116.11,113.91,117.33,76.1,82.14,3.55,47.08,48.87,194312.34,0
12.07.2020 04:00,1101.9,901.16,117.79,115.52,118.81,77.24,83.76,3.5,48.12,49.65,198030.8,0
12.07.2020 05:00,1100.77,901.16,118.45,116.1,119.32,77.26,84.36,3.25,51.08,52.28,197866.74,0
12.07.2020 06:00,1089.06,901.15,118.08,115.72,118.8,76.53,83.85,3.25,48.53,51.77,196707.42,0
12.07.2020 07:00,1085.62,901.15,117.38,115.02,118.06,75.82,82.81,3.25,45.28,52.14,195540.61,0
12.07.2020 08:00,1075.01,901.18,117.04,114.72,117.92,76.01,82.4,3.24,44.62,52.09,191882.75,0
12.07.2020 09:00,1086.63,900.29,117.65,115.35,118.6,76.89,82.83,3.06,45.6,53.5,195235.06,0
12.07.2020 10:00,1101.76,901.15,119.56,117.23,120.59,78.33,84.05,2.98,48.97,54.01,202051.39,0
12.07.2020 11:00,1104.35,900.95,121.51,119.29,122.59,79.85,85.7,3.05,52.56,56.39,201188.13,0
12.07.2020 12:00,1095.66,901.16,122.56,120.29,123.47,80.4,86.95,2.88,52.85,56.77,198703.12,0
12.07.2020 13:00,1098.23,901.17,123.14,120.91,124.05,81.01,87.44,2.81,53.81,57.48,199488.79,0
12.07.2020 14:00,1093.37,901.18,123.89,121.65,124.82,81.59,88.44,2.8,54.09,56.94,197778.92,0
12.07.2020 15:00,1082.72,901.15,124.23,122.02,125.2,82.19,89.08,2.54,54.96,58.52,191265.63,0
12.07.2020 16:00,1080.55,901.17,124.73,122.51,125.66,82.77,89.64,2.56,56.16,58.14,192614.12,0
12.07.2020 17:00,1085.03,901.19,125.11,122.9,125.99,82.93,90.08,2.52,56.02,58.78,193955.42,0
12.07.2020 18:00,1087.56,901.16,125.51,123.29,126.35,82.97,90.46,2.63,55.67,56.85,195528.17,0
12.07.2020 19:00,1090.02,901.16,125.54,123.29,126.29,82.63,90.4,2.77,55.71,55.75,196087.25,0
12.07.2020 20:00,1099.84,901.2,125.12,122.75,125.78,81.75,89.82,3.0,53.11,55.61,196754.58,0
12.07.2020 21:00,1083.64,901.19,123.65,121.23,124.29,80.58,88.58,2.89,51.98,53.86,193610.75,0
12.07.2020 22:00,1075.19,901.1,122.35,119.95,123.04,79.57,87.4,2.84,50.53,50.43,191849.14,0
12.07.2020 23:00,1083.6,901.16,121.26,118.86,121.97,78.93,86.0,2.91,49.4,48.71,193415.62,0
13.07.2020 00:00,1088.87,901.17,120.3,117.86,120.91,78.05,84.82,3.05,46.6,48.03,195098.83,0
13.07.2020 01:00,1084.25,901.16,118.99,116.5,119.57,76.71,83.37,3.04,44.23,47.01,195491.63,0
13.07.2020 02:00,1085.39,901.17,117.51,115.06,118.03,74.84,81.94,3.09,41.09,45.29,196911.52,0
13.07.2020 03:00,1091.41,901.19,116.02,113.53,116.53,72.85,80.82,3.21,38.75,44.26,197023.38,0
13.07.2020 04:00,1091.86,901.16,114.76,112.23,115.36,71.43,79.93,3.21,37.63,43.51,198586.48,0
13.07.2020 05:00,1087.02,901.0,113.91,111.42,114.5,70.43,79.28,3.07,36.96,42.81,195659.5,0
13.07.2020 06:00,1088.16,901.09,113.21,110.72,113.85,69.58,78.2,2.6,37.83,42.2,199179.56,0
13.07.2020 07:00,1095.78,901.17,112.89,110.41,113.61,69.22,77.68,2.79,38.01,42.24,199451.01,0
13.07.2020 08:00,1095.67,901.21,113.02,110.5,113.75,69.29,77.98,2.98,39.92,43.09,199088.1,0
13.07.2020 09:00,1116.44,910.21,113.83,111.32,114.7,70.57,78.7,3.31,41.66,45.44,198740.38,0
13.07.2020 10:00,1115.85,912.61,115.99,113.54,117.01,72.67,80.56,3.49,44.24,48.69,197758.97,0
13.07.2020 11:00,1108.39,912.54,117.78,115.38,118.74,74.63,82.16,3.38,47.24,49.95,196365.96,0
13.07.2020 12:00,1109.04,912.56,119.35,116.93,120.26,76.21,83.37,3.38,49.46,51.02,196670.4,0
13.07.2020 13:00,1122.77,912.5,121.16,118.73,122.11,77.49,84.82,3.16,50.56,53.24,201673.05,0
13.07.2020 14:00,1137.85,912.55,123.98,121.49,124.97,79.46,87.21,2.52,50.49,54.48,209533.57,0
13.07.2020 15:00,1112.53,912.57,125.64,123.24,126.64,81.33,89.14,2.56,51.68,55.89,197908.09,0
13.07.2020 16:00,1110.87,912.58,126.98,124.58,127.94,82.91,90.36,2.7,54.95,55.41,197893.53,0
13.07.2020 17:00,1106.42,912.51,127.81,125.38,128.69,83.73,91.27,2.58,55.81,55.47,195175.0,0
13.07.2020 18:00,1113.33,912.57,128.42,125.95,129.26,83.93,92.05,2.47,54.66,55.58,197963.54,0
13.07.2020 19:00,1113.28,912.57,128.25,125.69,128.88,83.4,92.44,2.66,54.39,54.15,198211.13,0
13.07.2020 20:00,1129.76,912.55,127.44,124.8,127.93,82.13,91.04,3.64,52.04,50.15,203041.2,0
13.07.2020 21:00,189.12,155.03,113.47,111.64,114.04,79.46,84.85,1.0,52.86,50.02,35998.75,0
13.07.2020 22:00,0.0,0.0,97.16,96.04,98.52,74.34,74.86,0.45,49.75,44.19,0.0,0
13.07.2020 23:00,0.0,0.0,90.82,88.58,91.91,70.66,69.97,0.45,45.85,39.94,37.17,0
14.07.2020 00:00,282.74,193.03,91.55,88.39,92.44,67.41,69.79,1.03,41.79,39.7,44333.69,0
14.07.2020 01:00,902.82,717.04,95.53,92.61,96.81,65.77,70.24,2.13,39.84,41.68,159788.48,0
14.07.2020 02:00,849.59,704.58,106.6,103.95,107.41,68.89,75.04,2.1,40.06,44.99,154080.45,0
14.07.2020 03:00,940.37,749.7,102.26,99.89,103.27,65.71,73.47,2.14,38.99,41.57,160815.77,0
14.07.2020 04:00,1142.0,912.14,109.81,107.26,110.72,68.76,76.53,2.52,41.1,43.42,204666.35,0
14.07.2020 05:00,1135.18,912.07,112.96,110.36,113.65,69.95,78.68,3.27,40.15,43.15,203923.86,0
14.07.2020 06:00,1126.91,912.01,114.52,111.85,115.11,70.64,79.25,3.7,42.06,43.18,204420.41,0
14.07.2020 07:00,1124.2,903.48,115.49,112.83,116.0,70.71,79.34,2.93,42.69,42.7,209796.8,0
14.07.2020 08:00,1118.94,911.4,116.45,113.88,117.05,71.64,80.47,2.98,42.05,41.8,202242.06,0
14.07.2020 09:00,1110.15,912.04,117.25,114.73,117.91,73.18,82.1,2.66,43.53,41.66,193920.03,0
14.07.2020 10:00,1121.64,912.35,118.82,116.31,119.57,74.99,84.2,2.55,45.65,42.01,198800.45,0
14.07.2020 11:00,1117.06,912.29,121.1,118.62,121.83,76.47,86.29,2.7,47.2,42.63,203921.56,0
14.07.2020 12:00,1113.89,912.43,122.38,119.89,123.05,78.12,87.44,2.98,50.09,43.56,201078.44,0
14.07.2020 13:00,1111.91,912.37,123.38,120.88,124.03,78.28,88.37,2.83,50.96,44.94,200749.37,0
14.07.2020 14:00,1115.16,912.27,124.61,122.11,125.31,79.67,89.47,2.81,51.92,46.03,201852.88,0
14.07.2020 15:00,1108.76,912.28,125.93,123.46,126.64,80.99,90.3,2.8,53.6,47.1,201210.91,0
14.07.2020 16:00,1106.81,912.34,126.9,124.48,127.59,81.83,90.87,2.73,54.55,48.62,198626.96,0
14.07.2020 17:00,1106.19,912.42,127.65,125.23,128.26,82.39,91.3,2.72,53.97,49.37,197911.76,0
14.07.2020 18:00,859.97,714.64,126.38,123.98,126.82,82.81,91.26,2.24,54.25,49.73,153344.28,0
14.07.2020 19:00,0.0,0.0,106.19,105.38,106.77,79.93,81.46,0.46,53.92,48.25,0.0,0
14.07.2020 20:00,0.0,0.0,96.27,95.31,94.66,76.51,72.37,0.45,48.09,42.6,0.0,0
14.07.2020 21:00,0.0,0.0,90.26,88.62,87.37,73.53,67.06,0.45,44.74,40.24,0.0,0
14.07.2020 22:00,0.0,0.0,85.71,83.3,84.26,70.2,64.74,0.45,43.46,39.52,0.0,0
14.07.2020 23:00,175.35,134.39,82.65,79.78,83.11,66.62,63.42,0.89,41.67,38.28,26978.84,0
15.07.2020 00:00,1138.02,907.38,102.49,99.38,103.17,66.52,70.26,2.96,42.52,41.2,209302.1,0
15.07.2020 01:00,1121.55,912.51,111.84,109.25,112.69,70.98,75.75,2.92,43.99,42.87,200788.41,0
15.07.2020 02:00,1114.87,912.48,115.46,112.96,116.22,73.05,79.69,2.84,44.93,42.22,200740.82,0
15.07.2020 03:00,1115.27,912.5,117.13,114.61,117.74,73.4,82.08,2.83,44.63,41.14,201460.85,0
15.07.2020 04:00,1116.98,912.47,117.88,115.3,118.36,73.52,83.12,2.85,42.63,39.91,201719.55,0
15.07.2020 05:00,1097.76,909.89,117.98,115.35,118.43,74.21,83.35,2.75,41.24,39.22,193151.85,0
15.07.2020 06:00,146.6,140.43,103.98,102.01,105.39,73.23,79.04,0.82,43.66,41.32,29216.6,0
15.07.2020 07:00,0.0,0.0,88.88,86.47,93.66,69.06,69.77,0.45,42.19,37.68,24.67,0
15.07.2020 08:00,0.0,0.0,82.68,79.2,87.8,66.22,65.21,0.45,39.83,34.93,0.0,0
15.07.2020 09:00,0.0,0.0,78.11,74.03,83.31,64.06,61.74,0.45,38.45,34.21,0.0,0
15.07.2020 10:00,0.0,0.0,74.56,70.57,79.69,62.21,59.49,0.46,38.31,34.52,2.28,0
15.07.2020 11:00,0.0,0.0,72.01,68.56,76.79,60.81,58.11,0.47,38.45,35.78,0.0,0
15.07.2020 12:00,0.0,0.0,70.12,67.26,74.38,59.85,56.89,0.48,38.74,36.95,0.0,0
15.07.2020 13:00,0.0,0.0,68.61,66.25,72.41,59.08,55.73,0.48,39.03,38.01,0.0,0
15.07.2020 14:00,0.0,0.0,67.32,65.44,70.89,58.37,54.8,0.47,39.35,38.92,0.0,0
15.07.2020 15:00,0.0,0.0,66.19,64.63,69.65,57.55,54.14,0.46,39.75,39.65,0.0,0
15.07.2020 16:00,0.0,0.0,65.2,63.86,68.66,56.82,53.66,0.45,40.22,40.23,0.0,0
15.07.2020 17:00,376.23,291.74,67.91,66.59,71.39,56.47,54.15,1.4,41.6,41.8,66339.89,0
15.07.2020 18:00,1141.17,903.47,96.65,94.78,99.31,62.46,65.62,2.55,49.17,50.22,217306.85,0
15.07.2020 19:00,1123.94,903.6,111.24,109.29,113.19,71.88,76.4,2.52,51.26,50.65,209275.73,0
15.07.2020 20:00,1135.2,910.46,118.14,115.98,119.46,76.82,83.17,2.62,51.82,49.7,207446.96,0
15.07.2020 21:00,1130.66,912.44,122.02,119.68,122.95,79.54,87.28,2.59,51.96,50.14,203531.98,0
15.07.2020 22:00,1120.67,912.51,123.69,121.2,124.36,80.98,89.3,2.62,51.24,49.59,199030.22,0
15.07.2020 23:00,1108.01,912.53,124.5,121.94,125.09,81.84,90.85,2.63,49.5,48.59,197220.55,0
16.07.2020 00:00,1110.39,912.53,125.34,122.82,125.9,82.81,91.74,2.69,49.32,48.08,198367.26,0
16.07.2020 01:00,1112.87,912.5,125.87,123.37,126.35,83.27,92.06,2.66,50.18,47.04,198695.96,0
16.07.2020 02:00,855.35,722.09,123.3,120.83,123.64,82.81,91.13,2.2,49.71,46.01,155062.59,0
16.07.2020 03:00,1108.85,911.7,120.89,118.33,121.48,81.17,88.86,2.59,46.11,44.91,197435.62,0
16.07.2020 04:00,1124.18,912.51,122.55,119.91,122.93,81.45,87.71,2.68,45.93,44.5,199277.65,0
16.07.2020 05:00,1111.96,912.49,122.65,120.04,122.99,81.03,87.68,2.77,45.39,44.07,199695.41,0
16.07.2020 06:00,1118.37,912.45,122.92,120.35,123.25,80.73,87.61,2.93,45.37,43.62,202945.15,0
16.07.2020 07:00,1123.37,912.47,122.93,120.34,123.22,80.29,87.18,3.03,44.47,43.39,201815.48,0
16.07.2020 08:00,1129.3,912.41,122.84,120.23,123.16,80.13,86.76,2.96,44.41,43.95,202836.53,0
16.07.2020 09:00,1125.82,912.38,123.46,120.83,123.87,80.78,86.83,2.83,47.48,45.82,202841.94,0
16.07.2020 10:00,1116.63,912.39,124.74,122.22,125.3,82.22,88.04,2.68,50.23,47.76,201120.75,0
16.07.2020 11:00,1122.33,912.43,126.31,123.84,126.91,83.67,89.48,2.63,51.21,49.47,199737.34,0
16.07.2020 12:00,1114.52,912.37,128.06,125.63,128.76,85.63,91.02,2.65,53.24,52.27,198853.6,0
16.07.2020 13:00,1109.01,912.38,129.78,127.37,130.49,87.6,92.5,2.7,54.48,54.47,197500.43,0
16.07.2020 14:00,1109.89,912.41,131.3,128.9,132.02,89.07,93.8,2.68,56.73,55.53,197823.58,0
16.07.2020 15:00,1114.07,912.44,132.61,130.19,133.32,90.11,95.18,2.72,58.01,56.76,199621.72,0
16.07.2020 16:00,1120.12,912.41,133.96,131.55,134.64,91.16,96.58,2.75,58.87,58.09,199231.93,0
16.07.2020 17:00,1116.69,912.37,134.84,132.37,135.42,91.64,97.77,2.69,59.26,59.65,200389.36,0
16.07.2020 18:00,1113.55,912.31,135.12,132.63,135.58,91.43,98.73,2.93,59.02,58.91,200776.67,0
16.07.2020 19:00,1127.45,912.11,134.67,132.05,134.94,90.31,98.31,3.02,57.23,56.92,205340.89,0
16.07.2020 20:00,1123.86,912.22,133.83,131.16,134.12,89.47,97.5,3.43,55.82,55.73,205896.25,0
16.07.2020 21:00,1119.49,912.26,132.91,130.24,133.17,88.41,96.44,4.04,55.0,54.59,204439.59,0
16.07.2020 22:00,1103.64,912.37,131.18,128.55,131.41,86.75,95.47,3.85,53.86,53.56,198965.29,0
16.07.2020 23:00,1106.78,912.31,129.78,127.11,130.09,85.52,94.46,4.12,52.8,52.26,200269.83,0
17.07.2020 00:00,1105.55,912.26,128.58,125.95,128.87,84.54,93.57,3.96,50.86,51.2,199763.56,0
17.07.2020 01:00,1109.24,912.26,127.77,125.16,128.09,83.69,92.77,4.06,50.12,51.15,200219.2,0
17.07.2020 02:00,1118.55,912.14,127.16,124.51,127.47,82.53,91.95,4.17,49.21,50.78,203435.49,0
17.07.2020 03:00,1098.31,899.59,126.33,123.75,126.67,80.61,91.16,3.23,48.48,50.21,204779.98,0
17.07.2020 04:00,1117.06,911.85,125.86,123.31,126.27,79.9,90.46,3.08,48.04,49.14,201569.56,0
17.07.2020 05:00,1114.55,912.49,125.7,123.1,126.07,79.81,90.09,3.82,47.61,48.19,199514.35,0
17.07.2020 06:00,1114.78,912.47,125.29,122.64,125.58,79.28,89.46,4.73,46.85,45.7,199400.7,0
17.07.2020 07:00,1121.49,912.29,124.54,121.85,124.84,78.71,88.63,4.85,47.24,45.1,200523.76,0
17.07.2020 08:00,1121.4,912.31,124.52,121.88,124.92,78.7,88.45,4.97,47.48,45.04,202088.04,0
17.07.2020 09:00,1117.24,911.09,124.89,122.27,125.39,79.53,88.39,3.81,48.97,46.72,199839.72,0
17.07.2020 10:00,1137.66,905.54,126.39,123.86,127.03,80.9,88.95,2.58,49.51,47.88,209029.76,0
17.07.2020 11:00,1117.6,912.33,127.89,125.39,128.58,81.75,90.4,2.72,51.49,48.78,200629.37,0
17.07.2020 12:00,1118.57,912.42,128.92,126.41,129.56,82.98,92.15,3.42,53.85,50.17,198664.95,0
17.07.2020 13:00,1121.69,912.37,129.9,127.39,130.51,85.08,93.47,3.82,55.17,51.92,199603.24,0
17.07.2020 14:00,1120.45,912.39,130.76,128.26,131.41,86.24,94.03,3.81,55.99,53.08,198223.84,0
17.07.2020 15:00,1116.06,912.34,131.49,128.97,132.15,87.1,94.65,3.67,56.74,53.52,197464.83,0
17.07.2020 16:00,1116.77,911.84,132.31,129.81,132.96,87.76,95.05,3.67,57.06,54.12,199649.27,0
17.07.2020 17:00,1121.41,912.16,132.71,130.16,133.16,87.28,95.04,2.63,54.88,53.02,201746.82,0
17.07.2020 18:00,1117.53,912.35,132.44,129.91,132.76,86.61,95.1,3.66,54.65,50.77,202758.87,0
17.07.2020 19:00,1119.08,912.2,131.77,129.19,132.0,85.74,94.88,4.63,53.73,49.27,203963.77,0
17.07.2020 20:00,1060.94,886.59,129.02,126.53,129.27,84.35,93.44,3.35,51.51,47.22,196927.53,0
17.07.2020 21:00,1117.72,898.74,126.98,124.37,127.24,82.37,91.37,3.93,49.35,45.92,208339.92,0
17.07.2020 22:00,1139.6,909.62,126.31,123.62,126.5,80.13,89.93,4.66,48.02,44.56,209167.74,0
17.07.2020 23:00,1136.02,911.77,125.51,122.77,125.65,78.96,88.72,4.83,46.94,43.56,208060.28,0
18.07.2020 00:00,1132.36,911.43,124.53,121.77,124.65,77.75,87.44,4.87,45.4,42.58,208042.14,0
